Species,No.,Year,Month,Province,County,District,Longitude,Latitude,Type of conflict (standard),Victem,Number of victems,Number of deaths,URL
Leopard,L016,2018,5,吉林省,珲春市,珲春市杨泡乡泡子沿村,130.518085,42.921461,Attack livestock,Sheep,10,7,https://www.thepaper.cn/newsDetail_forward_2117242
Leopard,L017,2024,4,甘肃省,合水县,庆阳合水县酸梨洼村,108.11568,36.025647,Enter human settlements,,,,https://ysxw.cctv.cn/article.html?item_id=6854300260626402827
Leopard,L018,2022,11,辽宁省,建平县,建平县朱碌科镇杨杖子村温杖子组,119.949392,41.632337,Enter human settlements,,,,https://baijiahao.baidu.com/s?id=1749744281915142947&wfr=spider&for=pc
Leopard,L019,2007,8,河南省,叶县,叶县常村乡南马庄,113.113149,33.463979,Attack domestic dog,Dog,1,1,https://hn.cnr.cn/hngs/pahn/200708/t20070823_504549021.html
Leopard,L020,2008,9,山西省,灵丘县,灵丘县上寨村,114.319499,39.224081,Attack livestock,Sheep,约50,37,https://news.sohu.com/20081014/n260022277.shtml
Leopard,L021,2007,6,山西省,泽州县,泽州县金村镇郭背村,113.034688,35.535433,Attack livestock,Sheep,5,5,https://news.sohu.com/20080506/n256683177.shtml
Leopard,L022,2009,2,北京市,怀柔区,怀柔北部长哨营满族乡北沟村,116.741525,40.781323,Attack livestock,Sheep,11,8,https://news.sohu.com/20090216/n262258991.shtml
Leopard,L023,2008,12,吉林省,敦化市,敦化市翰章乡翰章村,128.155652,43.350697,Attack livestock,Pig,2,1,https://news.sina.com.cn/s/2009-01-06/082114987886s.shtml
Leopard,L024,2014,11,吉林省,舒兰市,舒兰市上营镇正阳村,127.266283,44.106864,Attack livestock,Goat,8,8,https://ku.m.chinanews.com/wapapp/cns/sh/zw/6767178.shtml?target=_self
Leopard,L025,2012,6,河北省,唐县,唐县黄石口乡唐河西村,114.820412,39.053605,Attack livestock,Sheep,7,7,https://www.chinanews.com/sh/2012/06-20/3975646.shtml
Leopard,L026,2012,6,河北省,涞源县,涞源县北石佛乡石道沟村,114.606754,39.333819,Attack livestock,Sheep,21,21,https://www.haiwainet.cn/n/2012/0613/c233308-17141397.html
Leopard,L027,2013,12,河南省,济源市,济源市王屋镇东西山村后坡,112.244013,35.216227,Attack livestock,Sheep,64,56,https://news.sohu.com/20131218/n391952457.shtml
Leopard,L028,2011,5,山西省,灵丘县,灵丘黑鹳自然保护区青羊村,114.329413,39.186898,Attack livestock,Goat,47,30,https://news.focus.cn/ty/2011-05-26/1315943.html
Leopard,L029,2012,5,吉林省,珲春市,珲春市太阳村太阳南沟,130.415727,42.807147,Attack livestock,Goat,未知,9,https://jl.cnr.cn/jjy/cbs/201205/t20120510_509586089.shtml
Leopard,L030,2013,11,河北省,涉县,涉县关防乡赵南村,113.925722,36.564675,Attack livestock,Sheep,12,12,https://handan.hebnews.cn/2013-11/14/content_3604537.htm
Leopard,L031,2017,5,云南省,宾川县,宾川县傈僳族村寨大松坪村,100.384143,25.896844,Attack livestock,Goat,约50,31,https://www.chinanews.com.cn/sh/2017/05-19/8229011.shtml
Leopard,L032,2015,1,河南省,济源市,济源市思礼镇水洪池村,112.405363,35.225006,Attack livestock,Goat,5,4,https://www.chinanews.com.cn/sh/2015/01-21/6989879.shtml
Leopard,L033,2018,6,四川省,新龙县,新龙县大盖镇相达村,100.136999,31.342222,Enter human settlements,,,,https://mp.weixin.qq.com/s?__biz=MjM5MjIzNzcyNw==&mid=2650779084&idx=1&sn=cbac1ff6d0205ea908efaf1073b26c63&chksm=bea25c3c89d5d52a96c23c484bc32e6cb88dd6bc28d86cb58575a56efc7adecaa108e1222e11&scene=27
Leopard,L034,2017,3,山西省,方山县,吕梁市方山县马坊镇赤街会村,111.513808,37.965254,Attack livestock,Sheep,93,78,https://www.sohu.com/a/130372702_115635
Leopard,L035,2023,12,黑龙江省,东宁市,东宁市朝阳沟村,131.217352,43.850454,Attack livestock,Sheep,2,2,https://news.qq.com/rain/a/20231229V049JM00
Leopard,L036,2022,7,吉林省,富县,延安市富县直罗镇,109.001894,35.95583,Attack livestock,Sheep,1,1,https://k.sina.com.cn/article_2090512390_7c9ab006020020lzg.html
Leopard,L037,2024,5,吉林省,珲春市,延边马川子乡,130.483847,42.852629,Enter human settlements,,,,https://baijiahao.baidu.com/s?id=1799716648984705797&wfr=spider&for=pc
Leopard,L038,2024,12,黑龙江省,密山市,北大荒集团八五一一农场第四管理区,132.075653,45.717171,Attack livestock,Cow,1,1,https://www.peopleapp.com/rmharticle/30047706333
Leopard,L039,2019,5,吉林省,珲春市,珲春市圈河地区,130.420761,42.660337,Enter human settlements,,,,https://baijiahao.baidu.com/s?id=1635047817321781161&wfr=spider&for=pc
Leopard,L040,2007,2,山西省,黎城县,黎城县西窑沟村,113.437288,36.706388,Attack livestock,,,,https://news.sina.com.cn/s/2007-03-02/153711324824s.shtml
Leopard,L041,2019,5,吉林省,汪清县,延边州汪清县东光镇明月沟村东侧,129.856733,43.302908,Attack livestock,Sheep,几只,几只,https://weibo.com/ttarticle/p/show?id=2309404370122130243119
Leopard,L042,2019,9,吉林省,珲春市,珲春市哈达门乡东方红村,130.50073,42.936067,Attack livestock,Chicken,未知,近20,https://news.china.com/socialgd/10000169/20180928/34028447_all.html
Leopard,L043,2021,8,吉林省,汪清县,汪清金苍复兴镇农场,130.502482,43.364676,Enter human settlements,,,,https://baijiahao.baidu.com/s?id=1710206035005136150&wfr=spider&for=pc
Leopard,L044,2023,8,黑龙江省,东宁市,东宁市境内X087县道47公里处,131.147019,43.930386,Enter human settlements,,,,https://content-static.cctvnews.cctv.com/snow-book/index.html?item_id=8329099159675678982&track_id=0EABE427-854B-47CD-9EAD-D60DB14C7D2C_705670612443
Snow Leopard,SL001,2006,4,新疆维吾尔自治区,拜城县,拜城县种羊场牧业四队,81.020261,41.797041,Attack livestock,Sheep,1,1,https://xj.cnr.cn/xwtp/t20060403_504188475.html
Snow Leopard,SL002,2009,4,甘肃省,临泽县,张掖市临泽县沙河镇兰堡村,100.123812,39.15401,Enter human settlements,,,,http://www.taiwan.cn/xwzx/dl/shh/200905/t20090509_890987.htm
Snow Leopard,SL003,2011,4,西藏自治区,定日县,定日县岗嘎镇拉孜村萨日查山,86.616581,28.574912,Attack livestock,Sheep,10+,10+,https://green.sina.com.cn/news/roll/p/2011-06-15/123022645091.shtml
Snow Leopard,SL004,2014,6,青海省,杂多县,玉树州杂多县结多乡优多村,95.314974,32.596957,Attack livestock,Cow,1,1,https://m.thepaper.cn/newsDetail_forward_1253010
Snow Leopard,SL005,2017,1,新疆维吾尔自治区,拜城县,拜城县铁热克镇,81.541584,41.98811,Attack livestock,Sheep（18 adult+18lamb）,36,36,https://imil.ifeng.com/50674756/news.shtml?back&back&back&back&back&back&back&back&back&back&back&back&back&back&back&back&back&back&back
Snow Leopard,SL006,2017,11,青海省,玛沁县,果洛藏族自治州玛沁县西北部大武乡阿尼玛卿雪山,99.569528,34.765728,Attack livestock,Yak,1,1,https://www.chinanews.com.cn/sh/2018/05-01/8503697.shtml
Snow Leopard,SL007,2018,3,青海省,囊谦县,玉树藏族自治州囊谦县白扎林场,96.527549,32.070343,Attack livestock,Yak,1,1,https://www.xinhuanet.com/politics/2018-03/27/c_1122594743.htm
Snow Leopard,SL008,2018,5,新疆维吾尔自治区,拜城县,拜城县察尔齐镇博孜村,81.31339,41.620566,Enter human settlements,,,,https://www.sohu.com/a/230712793_362042
Snow Leopard,SL009,2019,10,青海省,甘德县,果洛藏族自治州甘德县岗龙乡龙木且村二社达贡麻沟,100.473109,33.892909,Attack livestock,Yak,7月8日,1,https://ysxw.cctv.cn/article.html?item_id=7590653752074229460
Snow Leopard,SL010,2020,12,青海省,曲麻莱县,曲麻莱县曲麻河乡措池村,94.866811,34.977205,Attack livestock,Sheep,1,1,https://j.eastday.com/p/1607654398021507
Snow Leopard,SL011,2020,3,青海省,治多县,玉树藏族自治州治多县治渠乡,95.49901,34.301482,Attack livestock,,,,https://news.cnr.cn/native/city/20200406/t20200406_525043410.shtml
Snow Leopard,SL012,2021,3,青海省,门源回族自治县,海北州门源县西滩乡小学,101.674634,37.395892,Enter human settlements,,,,http://qh.people.com.cn/n2/2021/0312/c378418-34618071.html
Snow Leopard,SL013,2021,5,青海省,兴海县,兴海县子科滩纳洞村,99.843579,35.564305,Attack livestock,Cow,4,1,https://society.huanqiu.com/article/430Ag8bdbZW
Snow Leopard,SL014,2021,8,青海省,杂多县,三江源昂赛乡,95.640146,32.777899,Enter human settlements,,,,https://tv.cctv.cn/2021/08/23/VIDE8KFaqjv7EqTQ2vPof5jT210823.shtml
Snow Leopard,SL015,2021,3,新疆维吾尔自治区,乌什县,阿克苏乌什英阿特,79.16044,41.557615,Attack livestock,Sheep,30,19,https://www.thepaper.cn/newsDetail_forward_12026232
Snow Leopard,SL016,2021,3,新疆维吾尔自治区,和静县,巴音郭楞蒙古自治州和静县乌兰布鲁克村哈里呼沟,84.847451,43.068124,Attack livestock,Sheep,1,1,https://news.qq.com/rain/a/20210305A03OKA00
Snow Leopard,SL017,2021,4,西藏自治区,改则县,阿里改则县察布乡顶固村,84.8526,33.212655,Attack livestock,Sheep,22,15,https://china.qianlong.com/2021/0421/5689479.shtml
Snow Leopard,SL018,2021,5,青海省,兴海县,兴海县子科滩纳洞村,99.843579,35.564305,Attack livestock,Sheep,43,43,https://www.thepaper.cn/newsDetail_forward_12570751
Snow Leopard,SL019,2022,11,青海省,囊谦县,囊谦县尕羊乡,95.653216,32.075503,Attack livestock,Yak,3,,"https://www.163.com/dy/article/HNBPA0RC053469LG.html#:~:text=%E9%9D%92%E6%B5%B7%E7%9C%81%E7%8E%89%E6%A0%91%E5%B7%9E%E5%9B%8A%E8%B0%A6%E5%8E%BF%E4%B8%80%E5%8F%AA%E9%9B%AA%E8%B1%B9%E9%97%AF%E5%85%A5%E6%9D%91%E6%B0%91%E5%AE%B6%E7%9A%84%E7%89%9B%E5%9C%88%E5%92%AC%E4%BC%A4%E4%B8%89%E5%A4%B4%E7%89%A6%E7%89%9B%26%5D%EF%BC%8C%E5%90%8C%E6%97%B6%E4%B9%9F%E8%A2%AB%E7%89%A6%E7%89%9B%E9%A1%B6%E4%BC%A4%E3%80%82%2011%E6%9C%8829%E6%97%A5%EF%BC%8C%E5%9B%8A%E8%B0%A6%E5%8E%BF%E6%9C%89%E5%85%B3%E9%83%A8%E9%97%A8%E4%BB%8B%E7%BB%8D%EF%BC%8C%E8%BF%99%E6%98%AF%E4%B8%80%E5%8F%AA%E6%88%90%E5%B9%B4%E9%9B%AA%E8%B1%B9%EF%BC%8C%E5%90%8E%E8%85%BF%E6%9C%89%E4%BC%A4%E3%80%82,%E7%BB%8F%E6%95%91%E6%B2%BB%E5%90%8E%EF%BC%8C%E9%9B%AA%E8%B1%B9%E5%B7%B2%E8%83%BD%E6%AD%A3%E5%B8%B8%E8%BF%9B%E9%A3%9F%EF%BC%8C%E6%9A%82%E6%97%A0%E7%94%9F%E5%91%BD%E5%8D%B1%E9%99%A9%E3%80%82%20%E5%9B%8A%E8%B0%A6%E5%8E%BF%E8%87%AA%E7%84%B6%E8%B5%84%E6%BA%90%E5%92%8C%E6%9E%97%E4%B8%9A%E8%8D%89%E5%8E%9F%E5%B1%80%E4%B8%80%E5%90%8D%E5%B7%A5%E4%BD%9C%E4%BA%BA%E5%91%98%E5%91%8A%E8%AF%89%E6%9E%81%E7%9B%AE%E6%96%B0%E9%97%BB%E8%AE%B0%E8%80%85%EF%BC%8C27%E6%97%A5%E4%BB%96%E4%BB%AC%E6%8E%A5%E5%88%B0%E6%B6%88%E6%81%AF%E7%A7%B0%EF%BC%8C%E5%9B%8A%E8%B0%A6%E5%8E%BF%E5%B0%95%E7%BE%8A%E4%B9%A1%E6%9C%89%E4%B8%80%E5%8F%AA%E9%9B%AA%E8%B1%B9%E9%97%AF%E8%BF%9B%E4%BA%86%E6%9D%91%E6%B0%91%E5%AE%B6%E4%B8%AD%E7%9A%84%E7%89%9B%E5%9C%88%EF%BC%8C%E5%92%AC%E4%BC%A4%E4%BA%86%E4%B8%89%E5%A4%B4%E7%89%A6%E7%89%9B%EF%BC%8C%E8%80%8C%E9%9B%AA%E8%B1%B9%E4%B9%9F%E8%A2%AB%E7%89%A6%E7%89%9B%E9%A1%B6%E4%BC%A4%EF%BC%8C%E5%90%8E%E8%85%BF%E5%8A%A8%E5%BC%B9%E4%B8%8D%E5%BE%97%E3%80%82"
Snow Leopard,SL020,2022,6,甘肃省,崆峒区,平凉大秦乡苏家村,106.613991,35.624549,Attack livestock,Sheep,1,1,https://www.toutiao.com/article/7104484015188853286/
Snow Leopard,SL021,2022,11,西藏自治区,噶尔县,阿里昆莎乡噶尔新村,80.057938,32.116288,Attack livestock,Sheep,5,5,http://xz.people.com.cn/BIG5/n2/2022/1110/c138901-40188958.html
Snow Leopard,SL022,2022,12,西藏自治区,洛隆县,昌都市洛隆县腊久乡,96.167638,30.543288,Enter human settlements,,,,https://baijiahao.baidu.com/s?id=1752367881434469431&wfr=spider&for=pc
Snow Leopard,SL023,2022,12,新疆维吾尔自治区,阿勒泰市,阿勒泰将军山滑雪场,88.16581,47.825264,Enter human settlements,,,,https://news.qq.com/rain/a/20230102A04XN100
Snow Leopard,SL024,2022,2,西藏自治区,巴宜区,林芝巴宜区百巴镇开朗村,93.682728,29.801425,Enter human settlements,,,,https://www.gzstv.com/a/d3aaec3b80914721986de5c3137ce187
Snow Leopard,SL025,2023,12,新疆维吾尔自治区,若羌县,巴州若羌县塔什萨依村,87.139095,38.715022,Attack livestock,Sheep,27,27,https://tv.cctv.com/2023/12/24/VIDEElZaJRbD8WQGkHgO8sCQ231224.shtml
Snow Leopard,SL026,2023,12,新疆维吾尔自治区,若羌县,巴音郭楞蒙古自治州若羌县瓦石峡镇,87.376139,38.688748,Attack livestock,Sheep,50+,50+,https://m.gmw.cn/2024-01/01/content_1303617489.htm
Snow Leopard,SL027,2023,5,新疆维吾尔自治区,吉木萨尔县,天山东部国有林区,85.452834,43.980171,Enter human settlements,,,,https://baijiahao.baidu.com/s?id=1767385167743029906&wfr=spider&for=pc
Snow Leopard,SL028,2023,9,新疆维吾尔自治区,库车市,库车市阿格乡北山村放牧点,83.209709,42.200321,Attack livestock,,,,https://content-static.cctvnews.cctv.com/snow-book/video.html?item_id=6368135087432981541
Snow Leopard,SL029,2023,12,青海省,甘德县,果洛藏族自治州甘德县上贡麻乡,99.653062,33.864419,Attack livestock,Yak,1,1,https://baijiahao.baidu.com/s?id=1785336771424343692&wfr=spider&for=pc
Snow Leopard,SL030,2023,7,青海省,天峻县,海西蒙古族藏族自治州天峻县快尔玛乡四社,98.840106,37.365684,Attack livestock,Sheep,1,1,https://www.cnr.cn/qhfw/jdt/20230719/t20230719_526334333.shtml
Snow Leopard,SL031,2023,2,新疆维吾尔自治区,温宿县,温宿县博孜墩柯尔克孜族乡阿克布拉克村,80.632365,41.73384,Attack livestock,Sheep,3,3,https://www.xj.chinanews.com.cn/dizhou/2023-02-20/detail-ihcktswz4018311.shtml
Snow Leopard,SL032,2024,2,新疆维吾尔自治区,乌什县,乌什县亚曼苏乡,79.090745,41.214033,Attack livestock,Sheep,40+,40+,https://www.xj.chinanews.com.cn/shipin/2024-03-04/detail-ihcyhwth7262056.shtml
Snow Leopard,SL033,2024,3,西藏自治区,班戈县,那曲市班戈县门当乡宗隆村,89.503529,31.507672,Attack livestock,Sheep,42,42,https://baijiahao.baidu.com/s?id=1793488675052329845&wfr=spider&for=pc
Snow Leopard,SL034,2024,7,西藏自治区,昂仁县,日喀则市昂仁县亚木乡许如村,87.531985,29.653026,Attack livestock,Goat,14,14,https://cbgc.scol.com.cn/news/5232987
Snow Leopard,SL035,2024,10,青海省,大柴旦行委,海西州大柴旦锡铁山铅锌矿厂区,95.552665,37.322493,Enter human settlements,,,,https://www.thepaper.cn/newsDetail_forward_29106178
Snow Leopard,SL036,2024,3,新疆维吾尔自治区,乌苏市,乌苏市,84.214768,44.158587,Attack livestock,Sheep,3,3,https://tv.cctv.cn/2024/03/21/VIDEDi0U5pWplY13noRwOPyy240321.shtml
Snow Leopard,SL037,2023,12,甘肃省,敦煌市,敦煌三危山下树沟子村,95.09867,40.155893,Enter human settlements,,,,https://ysxw.cctv.cn/article.html?item_id=14811766262357061960
Snow Leopard,SL038,2022,11,甘肃省,肃南裕固族自治县,张掖市肃南县祁青工业园区,98.004948,39.184925,Enter human settlements,,,,http://gs.people.com.cn/BIG5/n2/2022/1105/c183348-40182975.html
Snow Leopard,SL039,2023,1,新疆维吾尔自治区,阿勒泰市,阿勒泰军分区（阿尔泰山南麓）,86.40777,48.308036,Damage property,,,,http://big5.china.com.cn/gate/big5/henan.china.com.cn/m/2023-01/04/content_42223597.html
Snow Leopard,SL040,2012,10,西藏自治区,巴宜区,林芝市巴宜区尼西村,94.251579,29.764634,Attack livestock,Sheep,9,9,https://www.chinanews.com.cn/mil/2012/11-17/4336107.shtml
Snow Leopard,SL041,2015,4,青海省,囊谦县,玉树藏族自治州囊谦县觉拉乡布卫村,96.144366,32.561967,Enter human settlements,,,,https://china.huanqiu.com/article/9CaKrnJJR1R
Snow Leopard,SL042,2017,11,青海省,杂多县,杂多县昂赛乡,95.61529,32.781873,Enter human settlements,,,,https://sdxw.iqilu.com/share/YS0yMS02MjA1Mjg.html
Snow Leopard,SL043,2022,2,青海省,都兰县,都兰县宗加镇五龙沟,95.89687,36.151704,Attack domestic dog,,,,https://m.thepaper.cn/baijiahao_16691759
Snow Leopard,SL044,2023,6,青海省,杂多县,杂多县苏鲁乡,95.294507,32.505154,Enter human settlements,,,,https://baijiahao.baidu.com/s?id=1768836402802508737&wfr=spider&for=pc
Tiger,T001,2006,9,吉林省,珲春市,珲春市敬信镇西架山村,130.403103,42.614237,Attack human,Human,1,,https://news.sina.com.cn/s/p/2006-09-21/235011071110.shtml
Tiger,T002,2007,5,吉林省,珲春市,珲春市春化镇河东村草坪沟山（201鸡西——圈河省道58公里道北）,131.130192,43.263311,Attack human,Human,1,,https://news.sohu.com/20070520/n250118890.shtml
Tiger,T003,2006,9,吉林省,珲春市,敬信镇二道沟村北沟儿,128.556503,43.587349,Attack livestock,Cow,1,1,https://news.sohu.com/20060926/n245534449.shtml
Tiger,T004,2024,11,黑龙江省,勃利县,勃利县吉兴乡长太村,130.366115,45.964817,Attack human,Human,1,,https://baijiahao.baidu.com/s?id=1816167768910610707&wfr=spider&for=pc
Tiger,T005,2021,4,黑龙江省,密山市,鸡西市密山市白鱼湾镇临湖村,132.098543,45.324303,Attack human,Human,1,,https://news.sina.cn/gn/2021-04-23/detail-ikmyaawc1451549.d.html
Tiger,T006,2016,8,吉林省,珲春市,珲春市马川子乡依力南沟村,130.495051,42.834563,Enter human settlements,,,,https://sdxw.iqilu.com/share/YS0yMS0yMTYyMw==.html
Tiger,T007,2023,11,黑龙江省,虎林市,虎林市虎头镇,133.671341,45.985529,Attack domestic dog,Dog,1,1,https://www.sohu.com/a/735260124_116237
Tiger,T008,2023,3,吉林省,珲春市,珲春杨泡乡庙岭村,130.586239,42.900832,Enter human settlements,,,,https://baijiahao.baidu.com/s?id=1759768586294875073&wfr=spider&for=pc
Tiger,T009,2021,12,黑龙江省,海林市,海林市山市镇青岭子村,129.073467,44.637422,Attack livestock,Cow,1,1,http://m.cnhubei.com/content/2021-12/28/content_14361832.html
Tiger,T010,2007,3,吉林省,珲春市,珲春市哈达门乡塔子沟村,130.868379,42.943667,Attack livestock,Cow,2,2,https://news.cctv.com/china/20070325/100117.shtml
Tiger,T011,2006,12,吉林省,珲春市,珲春市哈达门乡柳树河子村六道沟山,130.730481,42.924177,Attack livestock,Cow,1,1,https://news.enorth.com.cn/system/2007/01/03/001507247.shtml
Tiger,T012,2008,1,吉林省,珲春市,珲春合作区太阳村石头沟,130.452579,42.794687,Attack livestock,Sheep,22,22,https://www.chinanews.com/sh/news/2008/01-22/1142343.shtml
Tiger,T013,2005,12,黑龙江省,东宁市,东宁县绥阳镇北沟村附近仙人桥旅游点,130.97523,44.571218,Attack livestock,Sheep,1,1,https://heilongjiang.dbw.cn/system/2005/12/15/050212651.shtml
Tiger,T014,2008,9,吉林省,珲春市,珲春市哈达门乡马滴达村南别里沟牧场,130.849062,42.903516,Attack livestock,Cow,1,1,https://news.ifeng.com/society/2/200810/1006_344_816728.shtml
Tiger,T015,2009,8,吉林省,珲春市,珲春市哈达门乡马滴达村南别里沟牧场,130.849062,42.903516,Attack livestock,Cow,1,1,https://news.sina.com.cn/s/2009-08-06/082916076644s.shtml
Tiger,T016,2005,10,吉林省,珲春市,珲春市哈达门乡三道沟村,130.709699,43.005296,Attack livestock,Cow,20+,未知,https://news.sina.cn/sa/2005-10-24/detail-ikknscsi8078067.d.html
Tiger,T017,2005,5,吉林省,珲春市,哈达门乡三道沟村,130.709699,43.005296,Attack livestock,Cow,5,3,https://news.sina.com.cn/c/2005-05-07/14155824390s.shtml
Tiger,T018,2008,7,吉林省,珲春市,春化镇西北沟村韦子沟牧场,130.971811,42.962904,Attack livestock,Cow,2,2,https://news.sina.com.cn/c/2008-07-08/140914133296s.shtml
Tiger,T019,2007,1,吉林省,珲春市,珲春市敬信镇,130.476733,42.646615,Attack livestock,Pig,1,1,https://news.sohu.com/20070104/n247412529.shtml
Tiger,T020,2014,8,黑龙江省,尖山区,双鸭山,131.410431,46.346905,Attack livestock,Cow,1,1,http://politics.people.com.cn/n/2014/0816/c70731-25476641.html
Tiger,T021,2013,7,黑龙江省,桦南县,桦南林业局胜利林场,131.256237,46.27653,Attack livestock,Cow,1,1,https://www.guancha.cn/military-affairs/2013_07_10_157214.shtml
Tiger,T022,2014,4,吉林省,珲春市,珲春市春化镇大六道村,131.001202,43.127958,Attack livestock,Cow,1,1,http://www.qing5.com/2014/0730/11304.shtml
Tiger,T023,2013,6,黑龙江省,桦南县,桦南林业局永青经营所,131.118783,46.311694,Attack livestock,Cow,1,1,https://news.qingdaonews.com/shehui/2013-06/30/content_9828178.htm
Tiger,T024,2012,7,吉林省,珲春市,杨泡乡松林牧场,130.896248,42.964631,Attack livestock,Horse,1,1,https://news.cntv.cn/china/20120716/100932.shtml
Tiger,T025,2014,12,吉林省,舒兰市,舒兰市上营镇马岭河北村一社,127.273946,44.047843,Attack livestock,Cow,1,1,https://www.chinanews.com.cn/sh/2014/12-08/6856807.shtml
Tiger,T026,2014,9,黑龙江省,林口县,林口林业局曙光经营所施业区,130.08234,45.419101,Attack livestock,Cow,5,3,https://ku.m.chinanews.com/wapapp/cns/sh/zw/6635889.shtml?target=_self
Tiger,T027,2013,5,吉林省,珲春市,杨泡乡东阿拉村,130.49659,42.885322,Attack livestock,Cow,1,1,https://news.cctv.com/2013/05/20/VIDE1368994918834903.shtml
Tiger,T028,2013,5,吉林省,珲春市,杨泡乡烟筒砬子西沟村,130.676038,42.883016,Attack livestock,Cow,1,1,https://dongying.dzwww.com/shxw/201305/t20130508_8343424.htm
Tiger,T029,2013,5,吉林省,珲春市,杨泡乡松林村六道岭,130.555488,42.886679,Enter human settlements,,,,https://ku.m.chinanews.com/wapapp/cns/df/zw/4842613.shtml?target=_self
Tiger,T030,2010,4,吉林省,珲春市,珲春市哈达门乡夹信子沟,130.308099,42.813939,Attack livestock,Cow,1,1,https://news.sina.cn/sa/2010-05-01/detail-ikftpnny4289555.d.html
Tiger,T031,2012,12,吉林省,珲春市,珲春市哈达门乡三道沟老金矿,130.742878,43.093174,Attack domestic dog,Dog,1,1,https://news.sina.com.cn/o/2012-12-24/194325882920.shtml
Tiger,T032,2015,4,吉林省,珲春市,珲春马滴达村夹信子沟山,130.808823,42.933083,Attack livestock,Horse,1,1,https://m.cnr.cn/news/20150422/t20150422_518378401.html
Tiger,T033,2014,11,吉林省,黄泥河镇,黄泥河自然保护区,127.912397,44.015086,Attack livestock,Cow,1,1,https://m.news.cntv.cn/2015/02/25/ARTI1424817301453641.shtml
Tiger,T034,2015,6,吉林省,珲春市,珲春市春化镇上草帽村,131.194219,43.266502,Attack livestock,Sheep,20+,11,https://news.cnr.cn/native/city/20150628/t20150628_518984058.shtml
Tiger,T035,2017,7,吉林省,珲春市,英安镇大荒沟村槟榔沟,130.362708,43.176984,Attack livestock,Cow,1,1,https://weibo.com/5996036910/Fc5n6lgo6
Tiger,T036,2010,6,黑龙江省,虎林市,迎春林业局永丰林场,133.043288,46.400918,Attack livestock,Cow,1,1,https://www.qingdaonews.com/content/2010-06/21/content_8408795.htm
Tiger,T037,2017,6,黑龙江省,虎林市,东方红林业局施业区,133.073539,46.221346,Attack livestock,Cow,1,1,https://heilongjiang.dbw.cn/system/2017/07/07/057704150.shtml?spm=zm5115-001.0.0.3.zGhDvj&file=057704150.shtml
Tiger,T038,2019,6,吉林省,汪清县,延边州汪清县东光镇太平村,130.096558,43.230209,Attack domestic dog,Dog,1,,https://baijiahao.baidu.com/s?id=1635679584172296830&wfr=spider&for=pc
Tiger,T039,2017,4,吉林省,图们市,图们市安山村后山,129.855113,42.987556,Attack livestock,Sheep,26,26,http://www.isenlin.cn/sf_774BE056083D4BB690BCB79D644FFACE_209_4AC6F4AD498.html
